Name,Internship,Term,Course_Name,Course_Code,Section_Code,Placement_Status,Site,SiteCategory,SUBJECT,Student_Name,StudentID,Assessment_Document_Title,Rubric_Title,Assessment_Status,AssessorUID,Assessor_Role,Assessment_Completion_Date,Score,Points_Possible,Percentage,Performance_Levels
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Mentor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Attitudes and Values,Completed,223,mentor,3/30/16 11:57,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Mentor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Relationships,Completed,223,mentor,3/30/16 11:57,19,0,0,4.000-Exemplary|3.000-Proficient|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Mentor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Essential Knowledge,Completed,223,mentor,3/30/16 11:57,11,0,0,4.000-Exemplary|4.000-Exemplary|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Craft,Completed,223,mentor,4/22/16 1:33,19,0,0,4.000-Exemplary|4.000-Exemplary|3.000-Proficient|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Attitudes and Values,Completed,223,mentor,4/22/16 1:33,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Relationships,Completed,223,mentor,4/22/16 1:33,19,0,0,4.000-Exemplary|3.000-Proficient|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Mentor: Final Student Teaching Evaluation Rubric (Spring 2016),Essential Knowledge,Completed,223,mentor,4/22/16 1:33,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Candidate Disposition (Spring 2016),Professional and Committed ,Completed,223,mentor,4/22/16 1:34,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Candidate Disposition (Spring 2016),Confident,Completed,223,mentor,4/22/16 1:34,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Candidate Disposition (Spring 2016),Principled,Completed,223,mentor,4/22/16 1:34,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Candidate Disposition (Spring 2016),Compassionate and Respectful ,Completed,223,mentor,4/22/16 1:34,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Candidate Disposition (Spring 2016),Collaborative,Completed,223,mentor,4/22/16 1:34,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Candidate Disposition (Spring 2016),Communicative,Completed,223,mentor,4/22/16 1:34,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Craft,Completed,139,supervisor,4/19/16 2:36,19,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Attitudes and Values,Completed,139,supervisor,4/19/16 2:36,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Relationships,Completed,139,supervisor,4/19/16 2:36,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Supervisor: Final Student Teaching Evaluation Rubric (Spring 2016),Essential Knowledge,Completed,139,supervisor,4/19/16 2:36,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Supervisor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Craft,Completed,139,supervisor,4/18/16 3:01,18,0,0,3.000-Proficient|3.000-Proficient|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Supervisor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Attitudes and Values,Completed,139,supervisor,4/18/16 3:01,17,0,0,4.000-Exemplary|3.000-Proficient|4.000-Exemplary|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Supervisor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Relationships,Completed,139,supervisor,4/18/16 3:01,19,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Supervisor: Mid-Term Student Teaching Evaluation Rubric (Spring 2016),Essential Knowledge,Completed,139,supervisor,4/18/16 3:01,10,0,0,3.000-Proficient|3.000-Proficient|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Candidate Disposition (Spring 2016),Professional and Committed ,Completed,139,supervisor,4/18/16 2:31,20,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Candidate Disposition (Spring 2016),Confident,Completed,139,supervisor,4/18/16 2:31,11,0,0,4.000-Exemplary|4.000-Exemplary|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Candidate Disposition (Spring 2016),Principled,Completed,139,supervisor,4/18/16 2:31,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Candidate Disposition (Spring 2016),Compassionate and Respectful ,Completed,139,supervisor,4/18/16 2:31,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Candidate Disposition (Spring 2016),Collaborative,Completed,139,supervisor,4/18/16 2:31,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Candidate Disposition (Spring 2016),Communicative,Completed,139,supervisor,4/18/16 2:31,7,0,0,4.000-Exemplary|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,First Teaching Assessment (Spring 2016),Implementing,Completed,139,supervisor,3/14/16 11:32,19,0,0,3.000-Proficient|4.000-Exemplary |0.000-N/A|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|0.000-N/A
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,First Teaching Assessment (Spring 2016),Managing ,Completed,139,supervisor,3/14/16 11:32,9,0,0,3.000-Proficient|3.000-Proficient|0.000-N/A|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,First Teaching Assessment (Spring 2016),Assessing,Completed,139,supervisor,3/14/16 11:32,6,0,0,3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,First Teaching Assessment (Spring 2016),Confident and Passionate,Completed,139,supervisor,3/14/16 11:32,7,0,0,0.000-N/A|4.000-Exemplary|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,First Teaching Assessment (Spring 2016),Relationships,Completed,139,supervisor,3/14/16 11:32,10,0,0,4.000-Exemplary|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Second Teaching Assessment (Spring 2016),Implementing,Completed,139,supervisor,3/14/16 11:43,24,0,0,3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Second Teaching Assessment (Spring 2016),Managing ,Completed,139,supervisor,3/14/16 11:43,11,0,0,3.000-Proficient|3.000-Proficient|2.000-Emerging|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Second Teaching Assessment (Spring 2016),Assessing,Completed,139,supervisor,3/14/16 11:43,6,0,0,3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Second Teaching Assessment (Spring 2016),Confident and Passionate,Completed,139,supervisor,3/14/16 11:43,10,0,0,3.000-Proficient|4.000-Exemplary|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Second Teaching Assessment (Spring 2016),Relationships,Completed,139,supervisor,3/14/16 11:43,10,0,0,4.000-Exemplary|3.000-Proficient|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Third Teaching Assessment (Spring 2016),Implementing,Completed,139,supervisor,4/6/16 3:45,29,0,0,4.000-Exemplary |3.000-Proficient|4.000-Exemplary |3.000-Proficient|4.000-Exemplary |4.000-Exemplary |3.000-Proficient|4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Third Teaching Assessment (Spring 2016),Managing ,Completed,139,supervisor,4/6/16 3:45,15,0,0,4.000-Exemplary |4.000-Exemplary |3.000-Proficient|4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Third Teaching Assessment (Spring 2016),Assessing,Completed,139,supervisor,4/6/16 3:45,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Third Teaching Assessment (Spring 2016),Confident and Passionate,Completed,139,supervisor,4/6/16 3:45,11,0,0,3.000-Proficient|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Third Teaching Assessment (Spring 2016),Relationships,Completed,139,supervisor,4/6/16 3:45,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Fourth Teaching Assessment (Spring 2016),Implementing,Completed,139,supervisor,4/6/16 3:55,31,0,0,4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |3.000-Proficient|4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Fourth Teaching Assessment (Spring 2016),Managing ,Completed,139,supervisor,4/6/16 3:55,16,0,0,4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Fourth Teaching Assessment (Spring 2016),Assessing,Completed,139,supervisor,4/6/16 3:55,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Fourth Teaching Assessment (Spring 2016),Confident and Passionate,Completed,139,supervisor,4/6/16 3:55,11,0,0,4.000-Exemplary|4.000-Exemplary|3.000-Proficient
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Fourth Teaching Assessment (Spring 2016),Relationships,Completed,139,supervisor,4/6/16 3:55,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Fifth Teaching Assessment (Spring 2016),Implementing,Completed,139,supervisor,4/18/16 2:18,30,0,0,4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |4.000-Exemplary |3.000-Proficient|3.000-Proficient|4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Fifth Teaching Assessment (Spring 2016),Managing ,Completed,139,supervisor,4/18/16 2:18,14,0,0,3.000-Proficient|4.000-Exemplary |3.000-Proficient|4.000-Exemplary 
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Fifth Teaching Assessment (Spring 2016),Assessing,Completed,139,supervisor,4/18/16 2:18,8,0,0,4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Fifth Teaching Assessment (Spring 2016),Confident and Passionate,Completed,139,supervisor,4/18/16 2:18,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
,,,,,,,,,,,,,,,,,,,,,
TN: Lipscomb University,Student Teaching Seminar - Undergraduate Student Teaching Second Placement ,Spring 2016,Student Teaching Seminar,ED 4403,1,Completed,Overton High,,Biology,,L22759469,Fifth Teaching Assessment (Spring 2016),Relationships,Completed,139,supervisor,4/18/16 2:18,12,0,0,4.000-Exemplary|4.000-Exemplary|4.000-Exemplary
